Country,Origin,port_code,latitude,longitude,duration,Chokepoint1,Stop1,Stop2,Chokepoint2,Stop3,Chokepoint3,Chokepoint4,Chokepoint5,Destination
Egypt,Damietta,EGDAM,31.45472918,31.76269781,10 days,Strait of Gibraltar,,,,,,,,UK
