Country,Origin,port_code,latitude,longitude,duration,Chokepoint1,Stop1,Stop2,Chokepoint2,Stop3,Chokepoint3,Chokepoint4,Chokepoint5,Destination
Portugal,Setubal,PTSET,38.48390397,-8.808990852,2 days,,,,,,,,,UK
