Country,Origin,port_code,latitude,longitude,duration,Chokepoint1,Stop1,Stop2,Chokepoint2,Stop3,Chokepoint3,Chokepoint4,Chokepoint5,Destination
India,Mumbai,INBOM,18.9376733,72.83705692,29 days,,,,,,,Bab el-Mandeb & Suez Canal,Strait of Gibraltar,UK
