Country,Origin,port_code,latitude,longitude,duration,Chokepoint1,Stop1,Stop2,Chokepoint2,Stop3,Chokepoint3,Chokepoint4,Chokepoint5,Destination
China,Shanghai,CNSHA,31.37980988,121.5966592,35 days,Strait of Malacca,,,,,,Suez Canal & Bab el-Mandeb,Strait of Gibraltar,UK
