Country,Origin,port_code,latitude,longitude,duration,Chokepoint1,Stop1,Stop2,Chokepoint2,Stop3,Chokepoint3,Chokepoint4,Chokepoint5,Destination
Turkey,Gemlik,TRGEM,40.41856867,29.10763288,7 days,,,,,,Turkish Straits,Strait of Gibraltar,,UK
