Country,Origin,port_code,latitude,longitude,duration,Chokepoint1,Stop1,Stop2,Chokepoint2,Stop3,Chokepoint3,Chokepoint4,Chokepoint5,Destination
Bangladesh,Chittagong,BDCGP,22.256944,91.821944,40 days,Strait of Malacca,Singapore,Columbo (Sri Lanka),,,,Suez Canal & Bab el-Mandeb,Strait of Gibraltar,UK
