Country,Origin,port_code,latitude,longitude,duration,Chokepoint1,Stop1,Stop2,Chokepoint2,Stop3,Chokepoint3,Chokepoint4,Chokepoint5,Destination
Morocco,Tangier,MAPTM,35.79005672,-5.806498274,3 days,,,,,,,,Strait of Gibraltar,UK
